"NUM_CLIENTE","MES_MG","VALOR_MG_CONTRIBUICAO"
6312,"Março",28.32
6312,"Abril",49.42
6312,"Maio",33.59
6312,"Junho",16.35
6312,"Julho",13.12
6312,"Agosto",29.43
6312,"Setembro",90.39
6312,"Outubro",16.93
6312,"Novembro",8.44
6312,"Dezembro",88.74
2671,"Janeiro",28.14
2671,"Fevereiro",19.88
2671,"Março",89.26
2671,"Abril",57.72
2671,"Maio",28.07
2671,"Junho",30.23
2671,"Julho",8.21
2671,"Agosto",86.81
2671,"Setembro",58.51
2671,"Outubro",22.43
2671,"Novembro",28.48
2671,"Dezembro",62.48
5546,"Janeiro",52.85
5546,"Fevereiro",80.38
5546,"Março",93.66
5546,"Abril",54.94
5546,"Maio",2.11
5546,"Junho",12.25
5546,"Julho",46.62
5546,"Agosto",55.38
5546,"Setembro",20.34
5546,"Outubro",15.39
5546,"Novembro",83.36
5546,"Dezembro",53.41
166,"Janeiro",84.48
166,"Fevereiro",26.92
166,"Março",58.53
166,"Abril",99.25
166,"Maio",18.31
166,"Junho",89.72
166,"Julho",56.92
166,"Agosto",21.64
166,"Setembro",39.72
166,"Outubro",16.79
166,"Novembro",27.08
166,"Dezembro",31.99
7568,"Janeiro",6.22
7568,"Fevereiro",90.92
7568,"Março",93.31
7568,"Abril",93.84
7568,"Maio",20.98
7568,"Junho",14.8
7568,"Julho",1.48
7568,"Agosto",1.62
7568,"Setembro",98.12
7568,"Outubro",96.68
7568,"Novembro",35.96
7568,"Dezembro",46.99
718,"Janeiro",56.6
718,"Fevereiro",91.73
718,"Março",80.63
718,"Abril",29.69
718,"Maio",16.07
718,"Junho",30.78
718,"Julho",29.68
718,"Agosto",48.36
718,"Setembro",11.58
718,"Outubro",52.74
718,"Novembro",91.95
718,"Dezembro",61.94
5608,"Janeiro",93.13
5608,"Fevereiro",66.58
5608,"Março",15.92
5608,"Abril",4.92
5608,"Maio",69.94
5608,"Junho",90.08
5608,"Julho",90.98
5608,"Agosto",65.81
5608,"Setembro",73.17
5608,"Outubro",65.75
5608,"Novembro",60.01
5608,"Dezembro",49.1
9098,"Janeiro",12.43
9098,"Fevereiro",10.13
9098,"Março",20.02
9098,"Abril",17.33
9098,"Maio",48.79
9098,"Junho",1.19
9098,"Julho",99.1
9098,"Agosto",13.43
9098,"Setembro",32.32
9098,"Outubro",68.33
9098,"Novembro",39.13
9098,"Dezembro",89.36
4660,"Janeiro",41.39
4660,"Fevereiro",57.85
4660,"Março",13.25
4660,"Abril",92.72
4660,"Maio",23.88
4660,"Junho",54.75
4660,"Julho",18.85
4660,"Agosto",30.74
4660,"Setembro",50.81
4660,"Outubro",78.23
4660,"Novembro",61.74
4660,"Dezembro",28.74
163,"Janeiro",45.16
163,"Fevereiro",20.67
163,"Março",54.2
163,"Abril",94.55
163,"Maio",48.76
163,"Junho",10.05
163,"Julho",51.65
163,"Agosto",38.98
163,"Setembro",18.62
163,"Outubro",6.35
163,"Novembro",71.12
163,"Dezembro",23.17
105,"Janeiro",19.98
105,"Fevereiro",45.99
105,"Março",1.24
105,"Abril",20.77
105,"Maio",37.82
105,"Junho",2.61
105,"Julho",83.48
105,"Agosto",0.4
105,"Setembro",46.41
105,"Outubro",87.97
105,"Novembro",99.14
105,"Dezembro",85.22
9078,"Janeiro",95.25
9078,"Fevereiro",4.58
9078,"Março",86.36
9078,"Abril",11.11
9078,"Maio",97.54
9078,"Junho",30.6
9078,"Julho",55.74
9078,"Agosto",74.79
9078,"Setembro",90.05
9078,"Outubro",50.95
9078,"Novembro",53.2
9078,"Dezembro",63.82
4761,"Janeiro",38.39
4761,"Fevereiro",59.8
4761,"Março",28.17
4761,"Abril",85.16
4761,"Maio",76.21
4761,"Junho",72.59
4761,"Julho",94.38
4761,"Agosto",34.59
4761,"Setembro",82.01
4761,"Outubro",13.9
4761,"Novembro",11.17
4761,"Dezembro",31.16
1138,"Janeiro",10.82
1138,"Fevereiro",59.99
1138,"Março",44.55
1138,"Abril",68.67
1138,"Maio",42.03
1138,"Junho",22.29
1138,"Julho",14.84
1138,"Agosto",4.93
1138,"Setembro",30.52
1138,"Outubro",15.8
1138,"Novembro",12.26
1138,"Dezembro",79.29
8014,"Janeiro",7.55
8014,"Fevereiro",45.94
8014,"Março",18.82
8014,"Abril",11.91
8014,"Maio",34.67
8014,"Junho",51.41
8014,"Julho",43.91
8014,"Agosto",62.35
8014,"Setembro",92.14
8014,"Outubro",84.68
8014,"Novembro",58.87
8014,"Dezembro",31.21
4380,"Janeiro",73.25
4380,"Fevereiro",38.1
4380,"Março",82.42
4380,"Abril",21.1
4380,"Maio",27.91
4380,"Junho",58.57
4380,"Julho",7.1
4380,"Agosto",34.25
4380,"Setembro",56.47
4380,"Outubro",54.79
4380,"Novembro",53.41
4380,"Dezembro",50.05
2751,"Janeiro",47.85
2751,"Fevereiro",98.63
2751,"Março",44.83
2751,"Abril",22.12
2751,"Maio",3.93
2751,"Junho",17.91
2751,"Julho",69.01
2751,"Agosto",29.28
2751,"Setembro",74.24
2751,"Outubro",92
2751,"Novembro",33.25
2751,"Dezembro",68.26
8826,"Janeiro",57.15
8826,"Fevereiro",9.78
8826,"Março",68.58
8826,"Abril",70.16
8826,"Maio",85.24
8826,"Junho",83.32
8826,"Julho",38.82
8826,"Agosto",63.81
8826,"Setembro",23.03
8826,"Outubro",14.29
8826,"Novembro",3.48
8826,"Dezembro",66.21
1378,"Janeiro",50.41
1378,"Fevereiro",7.06
1378,"Março",40.29
1378,"Abril",39.27
1378,"Maio",16.64
1378,"Junho",36.34
1378,"Julho",97.49
1378,"Agosto",33.42
1378,"Setembro",40.34
1378,"Outubro",16.38
1378,"Novembro",98.13
1378,"Dezembro",38.46
928,"Janeiro",16.03
928,"Fevereiro",86.58
928,"Março",32.62
928,"Abril",58.65
928,"Maio",23.63
928,"Junho",92.04
928,"Julho",10.84
928,"Agosto",51.18
928,"Setembro",71.32
928,"Outubro",9.82
928,"Novembro",75.38
928,"Dezembro",22.51
7692,"Janeiro",98.46
7692,"Fevereiro",62.52
7692,"Março",42.74
7692,"Abril",70.25
7692,"Maio",52.06
7692,"Junho",19.27
7692,"Julho",19.86
7692,"Agosto",22.26
7692,"Setembro",2.06
7692,"Outubro",16.41
7692,"Novembro",68.07
7692,"Dezembro",51.71
8127,"Janeiro",30.44
8127,"Fevereiro",15.26
8127,"Março",9.26
8127,"Abril",27.33
8127,"Maio",46.72
8127,"Junho",85.03
8127,"Julho",94.18
8127,"Agosto",62.84
8127,"Setembro",49.73
8127,"Outubro",96.02
8127,"Novembro",76.36
8127,"Dezembro",45.4
2010,"Janeiro",45.22
2010,"Fevereiro",11.38
2010,"Março",71.27
2010,"Abril",20.61
2010,"Maio",67.37
2010,"Junho",60.28
2010,"Julho",14.56
2010,"Agosto",88.2
2010,"Setembro",37.52
2010,"Outubro",80.82
2010,"Novembro",10.89
2010,"Dezembro",65.06
5009,"Janeiro",53.73
5009,"Fevereiro",53.65
5009,"Março",50.24
5009,"Abril",19.43
5009,"Maio",87.56
5009,"Junho",83.61
5009,"Julho",75.05
5009,"Agosto",86.67
5009,"Setembro",49.18
5009,"Outubro",75.85
5009,"Novembro",15.32
5009,"Dezembro",62.52
6929,"Janeiro",72.7
6929,"Fevereiro",96.35
6929,"Março",92.05
6929,"Abril",6.18
6929,"Maio",58.75
6929,"Junho",2.66
6929,"Julho",39.68
6929,"Agosto",94.73
6929,"Setembro",99.77
6929,"Outubro",35.06
6929,"Novembro",81.55
6929,"Dezembro",48.33
57,"Janeiro",2.53
57,"Fevereiro",59.19
57,"Março",40.06
57,"Abril",59.38
57,"Maio",21.96
57,"Junho",48.5
57,"Julho",76.28
57,"Agosto",51.87
57,"Setembro",47.12
57,"Outubro",62.14
57,"Novembro",12.35
57,"Dezembro",3.5
7313,"Janeiro",3.59
7313,"Fevereiro",75.47
7313,"Março",13.18
7313,"Abril",3.74
7313,"Maio",34.36
7313,"Junho",98.89
7313,"Julho",7.85
7313,"Agosto",43.22
7313,"Setembro",12.09
7313,"Outubro",23.13
7313,"Novembro",52.5
7313,"Dezembro",56.67
967,"Janeiro",75.5
967,"Fevereiro",95.88
967,"Março",90.88
967,"Abril",39.17
967,"Maio",5.76
967,"Junho",38.39
967,"Julho",97.35
967,"Agosto",46.32
967,"Setembro",55.73
967,"Outubro",79.18
967,"Novembro",70.16
967,"Dezembro",27.41
3283,"Janeiro",96.15
3283,"Fevereiro",54.41
3283,"Março",57.67
3283,"Abril",68.9
3283,"Maio",45.08
3283,"Junho",23.88
3283,"Julho",92.47
3283,"Agosto",97.13
3283,"Setembro",21.02
3283,"Outubro",71.16
3283,"Novembro",34.48
3283,"Dezembro",65.89
7836,"Janeiro",56.45
7836,"Fevereiro",69.51
7836,"Março",32.99
7836,"Abril",54.65
7836,"Maio",44
7836,"Junho",66.28
7836,"Julho",32.14
7836,"Agosto",30.68
7836,"Setembro",62.17
7836,"Outubro",59.78
7836,"Novembro",11.16
7836,"Dezembro",93.12
7358,"Janeiro",11.85
7358,"Fevereiro",52.6
7358,"Março",85.46
7358,"Abril",24.31
7358,"Maio",93.45
7358,"Junho",43.15
7358,"Julho",23.93
7358,"Agosto",50.1
7358,"Setembro",15.77
7358,"Outubro",24.9
7358,"Novembro",9.79
7358,"Dezembro",21.47
9406,"Janeiro",47.82
9406,"Fevereiro",18.28
9406,"Março",13.31
9406,"Abril",98.05
9406,"Maio",33.96
9406,"Junho",80.82
9406,"Julho",46.72
9406,"Agosto",33.53
9406,"Setembro",3.63
9406,"Outubro",79.94
9406,"Novembro",83.13
9406,"Dezembro",63.17
2765,"Janeiro",42.55
2765,"Fevereiro",11.6
2765,"Março",46.56
2765,"Abril",70.06
2765,"Maio",15.23
2765,"Junho",19
2765,"Julho",93.17
2765,"Agosto",17.56
2765,"Setembro",85.95
2765,"Outubro",28.28
2765,"Novembro",90.46
2765,"Dezembro",54.17
5224,"Janeiro",56.45
5224,"Fevereiro",8.87
5224,"Março",46.8
5224,"Abril",48.98
5224,"Maio",14.74
5224,"Junho",87.01
5224,"Julho",15.84
5224,"Agosto",56.42
5224,"Setembro",7.35
5224,"Outubro",32.8
5224,"Novembro",1.67
5224,"Dezembro",9.53
2527,"Janeiro",28.15
2527,"Fevereiro",44.13
2527,"Março",43.09
2527,"Abril",47.61
2527,"Maio",97.2
2527,"Junho",23.19
2527,"Julho",37.41
2527,"Agosto",77.5
2527,"Setembro",68.17
2527,"Outubro",72.36
2527,"Novembro",94.54
2527,"Dezembro",38.16
9439,"Janeiro",40.35
9439,"Fevereiro",19.39
9439,"Março",73.76
9439,"Abril",66.18
9439,"Maio",85.55
9439,"Junho",78.82
9439,"Julho",80.83
9439,"Agosto",26.4
9439,"Setembro",18.55
9439,"Outubro",29.42
9439,"Novembro",74.36
9439,"Dezembro",8.63
6463,"Janeiro",85.23
6463,"Fevereiro",2.11
6463,"Março",31.46
6463,"Abril",55.97
6463,"Maio",95.37
6463,"Junho",29.58
6463,"Julho",33.26
6463,"Agosto",63.3
6463,"Setembro",94.07
6463,"Outubro",98.24
6463,"Novembro",94.27
6463,"Dezembro",94.86
3854,"Janeiro",46.32
3854,"Fevereiro",19.05
3854,"Março",22.5
3854,"Abril",50.94
3854,"Maio",42.94
3854,"Junho",70.05
3854,"Julho",20.26
3854,"Agosto",59.1
3854,"Setembro",6.45
3854,"Outubro",90.47
3854,"Novembro",67.83
3854,"Dezembro",97.39
1220,"Janeiro",64.26
1220,"Fevereiro",95.56
1220,"Março",78.65
1220,"Abril",79.76
1220,"Maio",75.08
1220,"Junho",34.61
1220,"Julho",54.82
1220,"Agosto",67.11
1220,"Setembro",57.93
1220,"Outubro",96.77
1220,"Novembro",91.97
1220,"Dezembro",53.35
766,"Janeiro",80.24
766,"Fevereiro",66.74
766,"Março",3.21
766,"Abril",28.79
766,"Maio",81.75
766,"Junho",73.03
766,"Julho",21.01
766,"Agosto",84.38
766,"Setembro",73.64
766,"Outubro",99.16
766,"Novembro",29.91
766,"Dezembro",75.04
2965,"Janeiro",1.81
2965,"Fevereiro",96
2965,"Março",50.73
2965,"Abril",2.54
2965,"Maio",73.72
2965,"Junho",20.76
2965,"Julho",34.01
2965,"Agosto",1.95
2965,"Setembro",3.71
2965,"Outubro",33.81
2965,"Novembro",26.69
2965,"Dezembro",77.55
1146,"Janeiro",1.3
1146,"Fevereiro",89.06
1146,"Março",95.36
1146,"Abril",36.16
1146,"Maio",74.46
1146,"Junho",37.25
1146,"Julho",18.99
1146,"Agosto",85.83
1146,"Setembro",94.91
1146,"Outubro",36.37
1146,"Novembro",97.57
1146,"Dezembro",9.3
9840,"Janeiro",43.27
9840,"Fevereiro",76.57
9840,"Março",21.35
9840,"Abril",86.68
9840,"Maio",41.76
9840,"Junho",5.65
9840,"Julho",25.44
9840,"Agosto",71.72
9840,"Setembro",64.07
9840,"Outubro",45.68
9840,"Novembro",73.85
9840,"Dezembro",72.74
1980,"Janeiro",85.12
1980,"Fevereiro",28.08
1980,"Março",54.76
1980,"Abril",83.23
1980,"Maio",62.74
1980,"Junho",72.94
1980,"Julho",72.82
1980,"Agosto",44.61
1980,"Setembro",12.39
1980,"Outubro",59.21
1980,"Novembro",78.27
1980,"Dezembro",96.79
662,"Janeiro",71.43
662,"Fevereiro",66.18
662,"Março",10.7
662,"Abril",14.61
662,"Maio",92
662,"Junho",3.53
662,"Julho",83.18
662,"Agosto",85.15
662,"Setembro",75.33
662,"Outubro",10.31
662,"Novembro",87.66
662,"Dezembro",41.14
2688,"Janeiro",29.21
2688,"Fevereiro",22.57
2688,"Março",77.21
2688,"Abril",44.79
2688,"Maio",78.25
2688,"Junho",24.45
2688,"Julho",32.88
2688,"Agosto",80.91
2688,"Setembro",49.67
2688,"Outubro",32.52
2688,"Novembro",97.84
2688,"Dezembro",63.04
8835,"Janeiro",18.73
8835,"Fevereiro",82.03
8835,"Março",10.66
8835,"Abril",81.98
8835,"Maio",44.49
8835,"Junho",39.62
8835,"Julho",17.97
8835,"Agosto",15.8
8835,"Setembro",91.12
8835,"Outubro",14.95
8835,"Novembro",25.18
8835,"Dezembro",60.13
5397,"Janeiro",71.49
5397,"Fevereiro",19.15
5397,"Março",72.75
5397,"Abril",12.74
5397,"Maio",24.13
5397,"Junho",11.15
5397,"Julho",47.08
5397,"Agosto",80.31
5397,"Setembro",10.89
5397,"Outubro",48.2
5397,"Novembro",42.44
5397,"Dezembro",46.43
9841,"Janeiro",41.84
9841,"Fevereiro",33.62
9841,"Março",59.86
9841,"Abril",53.36
9841,"Maio",98.24
9841,"Junho",15.63
9841,"Julho",73.66
9841,"Agosto",29.01
9841,"Setembro",85.42
9841,"Outubro",82.85
9841,"Novembro",75.22
9841,"Dezembro",85.35
6328,"Janeiro",22.8
6328,"Fevereiro",52.6
6328,"Março",56.24
6328,"Abril",93.35
6328,"Maio",97.42
6328,"Junho",36.39
6328,"Julho",75.57
6328,"Agosto",97.07
6328,"Setembro",1.54
6328,"Outubro",75.63
6328,"Novembro",72.75
6328,"Dezembro",61.87
4942,"Janeiro",4.1
4942,"Fevereiro",87.11
4942,"Março",69
4942,"Abril",74.78
4942,"Maio",75.98
4942,"Junho",53.29
4942,"Julho",99.86
4942,"Agosto",64.99
4942,"Setembro",38.23
4942,"Outubro",55.56
4942,"Novembro",99.2
4942,"Dezembro",1.18
9722,"Janeiro",45.2
9722,"Fevereiro",87.93
9722,"Março",98.91
9722,"Abril",76.93
9722,"Maio",69.41
9722,"Junho",44.42
9722,"Julho",55.94
9722,"Agosto",89
9722,"Setembro",12.24
9722,"Outubro",82.13
9722,"Novembro",73.88
9722,"Dezembro",54.91
9166,"Janeiro",47.92
9166,"Fevereiro",26.7
9166,"Março",65.77
9166,"Abril",22.5
9166,"Maio",70.25
9166,"Junho",60.73
9166,"Julho",93.75
9166,"Agosto",53.79
9166,"Setembro",71.68
9166,"Outubro",99.91
9166,"Novembro",23.44
9166,"Dezembro",6.75
2201,"Janeiro",63.71
2201,"Fevereiro",11.86
2201,"Março",95.78
2201,"Abril",59.76
2201,"Maio",1.81
2201,"Junho",12.97
2201,"Julho",56.6
2201,"Agosto",92.06
2201,"Setembro",98.15
2201,"Outubro",90.83
2201,"Novembro",5.85
2201,"Dezembro",82.36
6724,"Janeiro",23.71
6724,"Fevereiro",67.83
6724,"Março",16.72
6724,"Abril",24.78
6724,"Maio",46.47
6724,"Junho",21.74
6724,"Julho",13.57
6724,"Agosto",66.09
6724,"Setembro",15.56
6724,"Outubro",87.72
6724,"Novembro",83.97
6724,"Dezembro",50.35
3510,"Janeiro",61.08
3510,"Fevereiro",4.33
3510,"Março",56.33
3510,"Abril",15.53
3510,"Maio",60.24
3510,"Junho",87.62
3510,"Julho",46.8
3510,"Agosto",42.86
3510,"Setembro",91.71
3510,"Outubro",57.39
3510,"Novembro",87.49
3510,"Dezembro",20.53
5540,"Janeiro",20.99
5540,"Fevereiro",27.31
5540,"Março",59.64
5540,"Abril",21.5
5540,"Maio",84.43
5540,"Junho",61.04
5540,"Julho",86.97
5540,"Agosto",71.48
5540,"Setembro",73.23
5540,"Outubro",95.88
5540,"Novembro",25.58
5540,"Dezembro",56.85
7799,"Janeiro",1.51
7799,"Fevereiro",27.12
7799,"Março",70.58
7799,"Abril",42.01
7799,"Maio",97.9
7799,"Junho",35.84
7799,"Julho",61.27
7799,"Agosto",97.48
7799,"Setembro",96.07
7799,"Outubro",20.88
7799,"Novembro",42.91
7799,"Dezembro",82.89
4893,"Janeiro",31.24
4893,"Fevereiro",79.55
4893,"Março",20.83
4893,"Abril",24.09
4893,"Maio",97.38
4893,"Junho",81.73
4893,"Julho",37.77
4893,"Agosto",30.92
4893,"Setembro",12.9
4893,"Outubro",33.14
4893,"Novembro",90.93
4893,"Dezembro",45.65
6248,"Janeiro",70.29
6248,"Fevereiro",78.26
6248,"Março",43.24
6248,"Abril",69.03
6248,"Maio",89.19
6248,"Junho",29.25
6248,"Julho",46.82
6248,"Agosto",47.72
6248,"Setembro",40.77
6248,"Outubro",97.62
6248,"Novembro",63.05
6248,"Dezembro",8.17
1909,"Janeiro",33.33
1909,"Fevereiro",82.78
1909,"Março",59.35
1909,"Abril",37.49
1909,"Maio",18.71
1909,"Junho",81.54
1909,"Julho",6.63
1909,"Agosto",98.47
1909,"Setembro",61.34
1909,"Outubro",8.22
1909,"Novembro",17.92
1909,"Dezembro",19.5
3581,"Janeiro",77.8
3581,"Fevereiro",71.89
3581,"Março",35.59
3581,"Abril",92.1
3581,"Maio",45.34
3581,"Junho",46.89
3581,"Julho",6.94
3581,"Agosto",84.89
3581,"Setembro",71.14
3581,"Outubro",72.86
3581,"Novembro",65.47
3581,"Dezembro",15.51
9031,"Janeiro",59.94
9031,"Fevereiro",39.96
9031,"Março",74.37
9031,"Abril",74.29
9031,"Maio",86.7
9031,"Junho",60.37
9031,"Julho",32.6
9031,"Agosto",18.13
9031,"Setembro",15.12
9031,"Outubro",31.02
9031,"Novembro",62.9
9031,"Dezembro",68.78
2276,"Janeiro",30.78
2276,"Fevereiro",85.29
2276,"Março",40.55
2276,"Abril",52.21
2276,"Maio",64.58
2276,"Junho",73.14
2276,"Julho",21.29
2276,"Agosto",30.85
2276,"Setembro",79.52
2276,"Outubro",30.25
2276,"Novembro",54.13
2276,"Dezembro",88.36
2241,"Janeiro",63.2
2241,"Fevereiro",83.92
2241,"Março",34.32
2241,"Abril",44.08
2241,"Maio",98.35
2241,"Junho",62.15
2241,"Julho",40.62
2241,"Agosto",78.04
2241,"Setembro",88.21
2241,"Outubro",3.05
2241,"Novembro",91.48
2241,"Dezembro",88.97
9206,"Janeiro",64.42
9206,"Fevereiro",55.43
9206,"Março",60.77
9206,"Abril",13.38
9206,"Maio",34.18
9206,"Junho",25.55
9206,"Julho",4.45
9206,"Agosto",66.14
9206,"Setembro",56.25
9206,"Outubro",43.78
9206,"Novembro",42.43
9206,"Dezembro",56.94
3340,"Janeiro",53.02
3340,"Fevereiro",87.57
3340,"Março",56.33
3340,"Abril",52.11
3340,"Maio",51.63
3340,"Junho",76.9
3340,"Julho",59.82
3340,"Agosto",11.31
3340,"Setembro",32.84
3340,"Outubro",28.21
3340,"Novembro",48.09
3340,"Dezembro",92.41
9476,"Janeiro",82.11
9476,"Fevereiro",58.7
9476,"Março",7.24
9476,"Abril",29.15
9476,"Maio",43
9476,"Junho",68.35
9476,"Julho",66.77
9476,"Agosto",34.15
9476,"Setembro",71.67
9476,"Outubro",99.07
9476,"Novembro",48.05
9476,"Dezembro",79.46
7674,"Janeiro",30.2
7674,"Fevereiro",43.85
7674,"Março",51.11
7674,"Abril",67.77
7674,"Maio",15.54
7674,"Junho",16.35
7674,"Julho",49.18
7674,"Agosto",11.51
7674,"Setembro",52.42
7674,"Outubro",59.41
7674,"Novembro",47.83
7674,"Dezembro",76.09
6833,"Janeiro",57.65
6833,"Fevereiro",59.59
6833,"Março",54.77
6833,"Abril",45.08
6833,"Maio",3.46
6833,"Junho",17.39
6833,"Julho",70.46
6833,"Agosto",50.2
6833,"Setembro",52.52
6833,"Outubro",20.72
6833,"Novembro",3.42
6833,"Dezembro",18.37
7556,"Janeiro",74.33
7556,"Fevereiro",79.72
7556,"Março",4.76
7556,"Abril",33
7556,"Maio",54.4
7556,"Junho",82.46
7556,"Julho",70.23
7556,"Agosto",28.95
7556,"Setembro",27.16
7556,"Outubro",78.29
7556,"Novembro",86.69
7556,"Dezembro",16.31
1463,"Janeiro",70.13
1463,"Fevereiro",81.74
1463,"Março",20.27
1463,"Abril",86.71
1463,"Maio",50.39
1463,"Junho",53.14
1463,"Julho",85.7
1463,"Agosto",59.38
1463,"Setembro",22.63
1463,"Outubro",1.89
1463,"Novembro",28.42
1463,"Dezembro",18.23
8660,"Janeiro",68.95
8660,"Fevereiro",74.86
8660,"Março",5.47
8660,"Abril",82.53
8660,"Maio",29.85
8660,"Junho",86.82
8660,"Julho",0.67
8660,"Agosto",17.7
8660,"Setembro",42.89
8660,"Outubro",14.71
8660,"Novembro",92.14
8660,"Dezembro",77.84
9000,"Janeiro",3.38
9000,"Fevereiro",49.95
9000,"Março",24.73
9000,"Abril",82.32
9000,"Maio",70.69
9000,"Junho",14.96
9000,"Julho",86.61
9000,"Agosto",81.59
9000,"Setembro",22.74
9000,"Outubro",23.66
9000,"Novembro",17.67
9000,"Dezembro",83.89
2689,"Janeiro",99.28
2689,"Fevereiro",99.14
2689,"Março",56.78
2689,"Abril",80.58
2689,"Maio",10.33
2689,"Junho",6.65
2689,"Julho",97.73
2689,"Agosto",71.38
2689,"Setembro",76.71
2689,"Outubro",19.28
2689,"Novembro",33.58
2689,"Dezembro",41.51
9607,"Janeiro",6.89
9607,"Fevereiro",40.43
9607,"Março",80.74
9607,"Abril",1.93
9607,"Maio",80.23
9607,"Junho",29.35
9607,"Julho",18.06
9607,"Agosto",14.37
9607,"Setembro",88.67
9607,"Outubro",33.02
9607,"Novembro",51.42
9607,"Dezembro",41.51
6674,"Janeiro",42.64
6674,"Fevereiro",69.19
6674,"Março",14.05
6674,"Abril",52.64
6674,"Maio",49.68
6674,"Junho",74.93
6674,"Julho",19.43
6674,"Agosto",62.01
6674,"Setembro",97
6674,"Outubro",66.61
6674,"Novembro",69.73
6674,"Dezembro",18.65
1801,"Janeiro",46.05
1801,"Fevereiro",81.88
1801,"Março",42.97
1801,"Abril",33.17
1801,"Maio",58.89
1801,"Junho",99.28
1801,"Julho",48.66
1801,"Agosto",8.09
1801,"Setembro",2.28
1801,"Outubro",93.98
1801,"Novembro",61.39
1801,"Dezembro",94.13
2084,"Janeiro",86.16
2084,"Fevereiro",88.1
2084,"Março",86.85
2084,"Abril",89.98
2084,"Maio",6.3
2084,"Junho",86.47
2084,"Julho",26.04
2084,"Agosto",13.36
2084,"Setembro",31.22
2084,"Outubro",6.04
2084,"Novembro",79.19
2084,"Dezembro",96.99
8854,"Janeiro",76.74
8854,"Fevereiro",56.6
8854,"Março",42.91
8854,"Abril",90.37
8854,"Maio",43.96
8854,"Junho",33.8
8854,"Julho",42.43
8854,"Agosto",8.03
8854,"Setembro",7.08
8854,"Outubro",8.52
8854,"Novembro",23.96
8854,"Dezembro",1.02
4064,"Janeiro",44.49
4064,"Fevereiro",88.84
4064,"Março",44.67
4064,"Abril",16.81
4064,"Maio",82.61
4064,"Junho",9.37
4064,"Julho",15.32
4064,"Agosto",38.14
4064,"Setembro",17.06
4064,"Outubro",52.69
4064,"Novembro",99.48
4064,"Dezembro",32.28
7292,"Janeiro",38.04
7292,"Fevereiro",52.16
7292,"Março",15.98
7292,"Abril",41.51
7292,"Maio",54.29
7292,"Junho",97.52
7292,"Julho",34.78
7292,"Agosto",87.17
7292,"Setembro",0.2
7292,"Outubro",88.4
7292,"Novembro",0.45
7292,"Dezembro",24.9
9951,"Janeiro",82.46
9951,"Fevereiro",40.05
9951,"Março",34.92
9951,"Abril",86.51
9951,"Maio",75.12
9951,"Junho",50.19
9951,"Julho",4.62
9951,"Agosto",38.46
9951,"Setembro",50.7
9951,"Outubro",68.77
9951,"Novembro",21.36
9951,"Dezembro",64.98
6305,"Janeiro",63.81
6305,"Fevereiro",73.84
6305,"Março",92.82
6305,"Abril",34.7
6305,"Maio",17.12
6305,"Junho",21.34
6305,"Julho",38.82
6305,"Agosto",99
6305,"Setembro",14.2
6305,"Outubro",22.84
6305,"Novembro",62.7
6305,"Dezembro",36.27
1230,"Janeiro",91.36
1230,"Fevereiro",24.64
1230,"Março",34.13
1230,"Abril",40.32
1230,"Maio",39.99
1230,"Junho",9.96
1230,"Julho",51.32
1230,"Agosto",34.95
1230,"Setembro",40.09
1230,"Outubro",73.8
1230,"Novembro",51
1230,"Dezembro",69.88
1128,"Janeiro",65.74
1128,"Fevereiro",94.21
1128,"Março",53.29
1128,"Abril",65.84
1128,"Maio",18.48
1128,"Junho",90.53
1128,"Julho",81.48
1128,"Agosto",71.12
1128,"Setembro",81.15
