"NUM_CLIENTE","MES_FAT","VALOR_FATURAMENTO"
803,"Agosto",1051.69
803,"Setembro",486.77
803,"Outubro",752.18
803,"Novembro",254.56
803,"Dezembro",1003.01
1556,"Janeiro",1181.51
1556,"Fevereiro",503.29
1556,"Março",348.32
1556,"Abril",676.57
1556,"Maio",815.71
1556,"Junho",887.57
1556,"Julho",518.08
1556,"Agosto",1357.01
1556,"Setembro",811.88
1556,"Outubro",507.55
1556,"Novembro",523.73
1556,"Dezembro",1255.61
2378,"Janeiro",762.7
2378,"Fevereiro",307.01
2378,"Março",864.77
2378,"Abril",329.78
2378,"Maio",926.89
2378,"Junho",361.12
2378,"Julho",379.48
2378,"Agosto",644.21
2378,"Setembro",351.01
2378,"Outubro",831.47
2378,"Novembro",901.66
2378,"Dezembro",711.65
7373,"Janeiro",92.84
7373,"Fevereiro",12.54
7373,"Março",1209.74
7373,"Abril",632.85
7373,"Maio",363.33
7373,"Junho",706.42
7373,"Julho",1254.66
7373,"Agosto",144.3
7373,"Setembro",181.96
7373,"Outubro",830.49
7373,"Novembro",527.33
7373,"Dezembro",732.36
1619,"Janeiro",3.73
1619,"Fevereiro",803.84
1619,"Março",45.44
1619,"Abril",519.38
1619,"Maio",22.54
1619,"Junho",648.99
1619,"Julho",952.01
1619,"Agosto",288.67
1619,"Setembro",712.48
1619,"Outubro",654.99
1619,"Novembro",153.43
1619,"Dezembro",884.82
8527,"Janeiro",1109.22
8527,"Fevereiro",1258.87
8527,"Março",312.72
8527,"Abril",352.28
8527,"Maio",563.31
8527,"Junho",657.3
8527,"Julho",767.79
8527,"Agosto",654.35
8527,"Setembro",241.06
8527,"Outubro",1097.02
8527,"Novembro",1483.15
8527,"Dezembro",306.82
700,"Janeiro",165.89
700,"Fevereiro",871.35
700,"Março",1134.76
700,"Abril",1162.09
700,"Maio",515
700,"Junho",441.57
700,"Julho",924.76
700,"Agosto",351.37
700,"Setembro",273.62
700,"Outubro",386.96
700,"Novembro",864.32
700,"Dezembro",416.72
4622,"Janeiro",46.87
4622,"Fevereiro",591.02
4622,"Março",398.68
4622,"Abril",1140.29
4622,"Maio",407.01
4622,"Junho",356.12
4622,"Julho",710.85
4622,"Agosto",492.38
4622,"Setembro",11.36
4622,"Outubro",489.13
4622,"Novembro",191.18
4622,"Dezembro",743.1
2481,"Janeiro",219.87
2481,"Fevereiro",703.79
2481,"Março",962.94
2481,"Abril",118.22
2481,"Maio",1125.86
2481,"Junho",743.12
2481,"Julho",78.5
2481,"Agosto",786.04
2481,"Setembro",159.21
2481,"Outubro",827.13
2481,"Novembro",1069.01
2481,"Dezembro",34.19
4283,"Janeiro",80.54
4283,"Fevereiro",228.83
4283,"Março",123.94
4283,"Abril",289.74
4283,"Maio",742.58
4283,"Junho",27.17
4283,"Julho",441.39
4283,"Agosto",907.84
4283,"Setembro",705.9
4283,"Outubro",712.46
4283,"Novembro",987.92
4283,"Dezembro",933.51
6769,"Janeiro",518.52
6769,"Fevereiro",1315.16
6769,"Março",360.53
6769,"Abril",1217.91
6769,"Maio",1148.66
6769,"Junho",1366.51
6769,"Julho",968.73
6769,"Agosto",319.97
6769,"Setembro",98.28
6769,"Outubro",1052.3
6769,"Novembro",426.75
6769,"Dezembro",154.68
3703,"Janeiro",205.66
3703,"Fevereiro",536.93
3703,"Março",511.99
3703,"Abril",586.75
3703,"Maio",584.44
3703,"Junho",12.78
3703,"Julho",265.75
3703,"Agosto",905.25
3703,"Setembro",698.9
3703,"Outubro",85.5
3703,"Novembro",319.33
3703,"Dezembro",130.66
9688,"Janeiro",390.04
9688,"Fevereiro",409.12
9688,"Março",308.3
9688,"Abril",1365.36
9688,"Maio",156.98
9688,"Junho",91.33
9688,"Julho",1130.59
9688,"Agosto",782.5
9688,"Setembro",264.77
9688,"Outubro",573.78
9688,"Novembro",764.58
9688,"Dezembro",571.55
7849,"Janeiro",434.73
7849,"Fevereiro",1172.01
7849,"Março",1039.51
7849,"Abril",944.49
7849,"Maio",243.01
7849,"Junho",1083.78
7849,"Julho",820.75
7849,"Agosto",779.13
7849,"Setembro",362.3
7849,"Outubro",580.85
7849,"Novembro",208.52
7849,"Dezembro",983.72
2056,"Janeiro",14.11
2056,"Fevereiro",735.45
2056,"Março",662.48
2056,"Abril",628.29
2056,"Maio",49.69
2056,"Junho",2.81
2056,"Julho",102.45
2056,"Agosto",492.02
2056,"Setembro",411.96
2056,"Outubro",347.23
2056,"Novembro",861.25
2056,"Dezembro",202.46
431,"Janeiro",358.71
431,"Fevereiro",356.32
431,"Março",622.82
431,"Abril",1031.26
431,"Maio",50.76
431,"Junho",1037.62
431,"Julho",856.29
431,"Agosto",94.51
431,"Setembro",7.47
431,"Outubro",693.4
431,"Novembro",254.95
431,"Dezembro",1191.47
9732,"Janeiro",682.02
9732,"Fevereiro",1286.73
9732,"Março",275.55
9732,"Abril",659.88
9732,"Maio",598.08
9732,"Junho",834.46
9732,"Julho",47.44
9732,"Agosto",565.42
9732,"Setembro",793.71
9732,"Outubro",634.18
9732,"Novembro",286.24
9732,"Dezembro",215.85
1832,"Janeiro",870.08
1832,"Fevereiro",530.32
1832,"Março",300.35
1832,"Abril",722.34
1832,"Maio",185.18
1832,"Junho",199.13
1832,"Julho",190.02
1832,"Agosto",237.52
1832,"Setembro",972.36
1832,"Outubro",1047.58
1832,"Novembro",899.83
1832,"Dezembro",1210.98
262,"Janeiro",722.54
262,"Fevereiro",219.11
262,"Março",458.02
262,"Abril",640.8
262,"Maio",225.6
262,"Junho",469.42
262,"Julho",499.91
262,"Agosto",57.11
262,"Setembro",162
262,"Outubro",316.57
262,"Novembro",25.25
262,"Dezembro",488.97
3753,"Janeiro",35.5
3753,"Fevereiro",93.95
3753,"Março",235.74
3753,"Abril",796.81
3753,"Maio",570.08
3753,"Junho",387.8
3753,"Julho",177.81
3753,"Agosto",380.57
3753,"Setembro",742.91
3753,"Outubro",21.97
3753,"Novembro",861.47
3753,"Dezembro",423.36
8328,"Janeiro",695.01
8328,"Fevereiro",1228.36
8328,"Março",749.72
8328,"Abril",391.82
8328,"Maio",434.55
8328,"Junho",907.96
8328,"Julho",399.09
8328,"Agosto",71.1
8328,"Setembro",721.96
8328,"Outubro",720.55
8328,"Novembro",1005.34
8328,"Dezembro",752.4
1446,"Janeiro",240.25
1446,"Fevereiro",2.4
1446,"Março",31.19
1446,"Abril",521.94
1446,"Maio",175.84
1446,"Junho",1152.89
1446,"Julho",389.29
1446,"Agosto",537.16
1446,"Setembro",1027.57
1446,"Outubro",92.8
1446,"Novembro",427.95
1446,"Dezembro",101.79
9148,"Janeiro",442.23
9148,"Fevereiro",1036.22
9148,"Março",496.35
9148,"Abril",560.87
9148,"Maio",959.03
9148,"Junho",703.45
9148,"Julho",1165.34
9148,"Agosto",473.6
9148,"Setembro",320.25
9148,"Outubro",1117.38
9148,"Novembro",784.76
9148,"Dezembro",354.49
6414,"Janeiro",31.43
6414,"Fevereiro",532.18
6414,"Março",52.78
6414,"Abril",485.02
6414,"Maio",944.16
6414,"Junho",446.6
6414,"Julho",777.64
6414,"Agosto",326.83
6414,"Setembro",798.12
6414,"Outubro",1186.54
6414,"Novembro",527.79
6414,"Dezembro",88.98
2252,"Janeiro",322.43
2252,"Fevereiro",236.42
2252,"Março",600.27
2252,"Abril",1373.19
2252,"Maio",199.2
2252,"Junho",672.67
2252,"Julho",343.83
2252,"Agosto",921.34
2252,"Setembro",362.92
2252,"Outubro",779.78
2252,"Novembro",54.86
2252,"Dezembro",245.58
9155,"Janeiro",294.46
9155,"Fevereiro",400.43
9155,"Março",257.25
9155,"Abril",522.48
9155,"Maio",471.54
9155,"Junho",594.75
9155,"Julho",25.67
9155,"Agosto",889.68
9155,"Setembro",113.78
9155,"Outubro",873.84
9155,"Novembro",619.55
9155,"Dezembro",284.56
6581,"Janeiro",1027.92
6581,"Fevereiro",235.57
6581,"Março",55.54
6581,"Abril",499.64
6581,"Maio",832.86
6581,"Junho",40.68
6581,"Julho",699.12
6581,"Agosto",686.83
6581,"Setembro",1069.79
6581,"Outubro",788.2
6581,"Novembro",1065.13
6581,"Dezembro",697.04
4388,"Janeiro",527.56
4388,"Fevereiro",4.23
4388,"Março",845.78
4388,"Abril",274.91
4388,"Maio",472.13
4388,"Junho",59.02
4388,"Julho",128.9
4388,"Agosto",40.14
4388,"Setembro",575.26
4388,"Outubro",932.99
4388,"Novembro",386.26
4388,"Dezembro",1025.21
8963,"Janeiro",664.15
8963,"Fevereiro",43.72
8963,"Março",670.42
8963,"Abril",265.92
8963,"Maio",796.34
8963,"Junho",666.19
8963,"Julho",798.55
8963,"Agosto",103.8
8963,"Setembro",424.56
8963,"Outubro",30.76
8963,"Novembro",1120.34
8963,"Dezembro",1004.74
4593,"Janeiro",634.72
4593,"Fevereiro",1329.29
4593,"Março",467.54
4593,"Abril",547.16
4593,"Maio",216.59
4593,"Junho",233.79
4593,"Julho",13.19
4593,"Agosto",896.2
4593,"Setembro",864.95
4593,"Outubro",1249.49
4593,"Novembro",574.97
4593,"Dezembro",1161.89
1930,"Janeiro",80.82
1930,"Fevereiro",813.79
1930,"Março",197.75
1930,"Abril",857.39
1930,"Maio",522.45
1930,"Junho",143.77
1930,"Julho",1273.36
1930,"Agosto",93.96
1930,"Setembro",586.91
1930,"Outubro",505.38
1930,"Novembro",631.73
1930,"Dezembro",197.82
2866,"Janeiro",635.01
2866,"Fevereiro",113.09
2866,"Março",389.95
2866,"Abril",233.83
2866,"Maio",244.93
2866,"Junho",581.15
2866,"Julho",277.49
2866,"Agosto",708.54
2866,"Setembro",1278.84
2866,"Outubro",828.62
2866,"Novembro",751.48
2866,"Dezembro",722.33
8975,"Janeiro",795.15
8975,"Fevereiro",64.39
8975,"Março",179.56
8975,"Abril",257.63
8975,"Maio",136.36
8975,"Junho",1046.37
8975,"Julho",1052.58
8975,"Agosto",1312.61
8975,"Setembro",356.64
8975,"Outubro",428.21
8975,"Novembro",727.93
8975,"Dezembro",290.4
6765,"Janeiro",847.92
6765,"Fevereiro",89.24
6765,"Março",213.46
6765,"Abril",10.83
6765,"Maio",868.98
6765,"Junho",814.86
6765,"Julho",462.99
6765,"Agosto",833.88
6765,"Setembro",1048.73
6765,"Outubro",404.75
6765,"Novembro",883.05
6765,"Dezembro",57.35
8518,"Janeiro",39.7
8518,"Fevereiro",417.95
8518,"Março",388.59
8518,"Abril",543.12
8518,"Maio",818.52
8518,"Junho",248.24
8518,"Julho",1024.74
8518,"Agosto",1225.58
8518,"Setembro",371.84
8518,"Outubro",112.86
8518,"Novembro",922.2
8518,"Dezembro",247.67
7021,"Janeiro",229.63
7021,"Fevereiro",879.64
7021,"Março",532.74
7021,"Abril",1176.23
7021,"Maio",131.74
7021,"Junho",313.1
7021,"Julho",695.07
7021,"Agosto",1383.42
7021,"Setembro",369.6
7021,"Outubro",367.8
7021,"Novembro",44.77
7021,"Dezembro",829.23
667,"Janeiro",44.51
667,"Fevereiro",1046.84
667,"Março",194.77
667,"Abril",313.97
667,"Maio",575.39
667,"Junho",303.41
667,"Julho",616.04
667,"Agosto",1017.35
667,"Setembro",180.75
667,"Outubro",1150.57
667,"Novembro",1058.19
667,"Dezembro",665.59
3635,"Janeiro",99.07
3635,"Fevereiro",361.53
3635,"Março",192.68
3635,"Abril",261.36
3635,"Maio",93.82
3635,"Junho",1158.86
3635,"Julho",1146.4
3635,"Agosto",448.29
3635,"Setembro",496.96
3635,"Outubro",665.17
3635,"Novembro",195.92
3635,"Dezembro",898.32
4744,"Janeiro",630.27
4744,"Fevereiro",320.5
4744,"Março",381.11
4744,"Abril",706.6
4744,"Maio",856.91
4744,"Junho",266.43
4744,"Julho",343.55
4744,"Agosto",787.75
4744,"Setembro",739.47
4744,"Outubro",381.37
4744,"Novembro",336.77
4744,"Dezembro",99.38
5444,"Janeiro",998.03
5444,"Fevereiro",682.47
5444,"Março",1240.34
5444,"Abril",582.52
5444,"Maio",1286.58
5444,"Junho",100.78
5444,"Julho",896.82
5444,"Agosto",864.16
5444,"Setembro",408.32
5444,"Outubro",1410.08
5444,"Novembro",1347.98
5444,"Dezembro",772.54
8896,"Janeiro",579.2
8896,"Fevereiro",674.64
8896,"Março",992.63
8896,"Abril",124.61
8896,"Maio",282.43
8896,"Junho",1382.15
8896,"Julho",1113.29
8896,"Agosto",261.97
8896,"Setembro",642.33
8896,"Outubro",1184.49
8896,"Novembro",791.1
8896,"Dezembro",967.85
856,"Janeiro",63.82
856,"Fevereiro",160.29
856,"Março",51.08
856,"Abril",538.45
856,"Maio",791.87
856,"Junho",1130.18
856,"Julho",734.33
856,"Agosto",255.32
856,"Setembro",149.26
856,"Outubro",415.93
856,"Novembro",711.95
856,"Dezembro",802.28
3102,"Janeiro",102.99
3102,"Fevereiro",613.31
3102,"Março",497.92
3102,"Abril",290.19
3102,"Maio",569.52
3102,"Junho",828.28
3102,"Julho",408.37
3102,"Agosto",30.12
3102,"Setembro",343.39
3102,"Outubro",771.79
3102,"Novembro",75.23
3102,"Dezembro",395.08
2531,"Janeiro",1203.98
2531,"Fevereiro",716.33
2531,"Março",504.55
2531,"Abril",1019.52
2531,"Maio",827.55
2531,"Junho",32.73
2531,"Julho",186.84
2531,"Agosto",901.45
2531,"Setembro",0.29
2531,"Outubro",553.96
2531,"Novembro",98.93
2531,"Dezembro",719.66
307,"Janeiro",546.2
307,"Fevereiro",824.48
307,"Março",174.92
307,"Abril",597.69
307,"Maio",1308.16
307,"Junho",32.47
307,"Julho",650.27
307,"Agosto",374.83
307,"Setembro",622.17
307,"Outubro",445.88
307,"Novembro",314.7
307,"Dezembro",670.28
2228,"Janeiro",454.66
2228,"Fevereiro",926.74
2228,"Março",0.99
2228,"Abril",752.19
2228,"Maio",1092.93
2228,"Junho",502.29
2228,"Julho",366.39
2228,"Agosto",464.11
2228,"Setembro",770.35
2228,"Outubro",648
2228,"Novembro",363.44
2228,"Dezembro",62.22
2777,"Janeiro",369.17
2777,"Fevereiro",331.87
2777,"Março",334.99
2777,"Abril",246.28
2777,"Maio",338.58
2777,"Junho",283.96
2777,"Julho",23.45
2777,"Agosto",1172.69
2777,"Setembro",551.57
2777,"Outubro",277.35
2777,"Novembro",1139.75
2777,"Dezembro",566.68
8822,"Janeiro",1327.86
8822,"Fevereiro",634.86
8822,"Março",567.7
8822,"Abril",149.7
8822,"Maio",1120.52
8822,"Junho",410.74
8822,"Julho",1018.45
8822,"Agosto",453.92
8822,"Setembro",966.29
8822,"Outubro",169.92
8822,"Novembro",436.46
8822,"Dezembro",62.78
2995,"Janeiro",450.45
2995,"Fevereiro",190.29
2995,"Março",724.44
2995,"Abril",669.28
2995,"Maio",700.33
2995,"Junho",152.54
2995,"Julho",562.75
2995,"Agosto",37.95
2995,"Setembro",919.53
2995,"Outubro",430.67
2995,"Novembro",1003.11
2995,"Dezembro",446.56
5555,"Janeiro",12.56
5555,"Fevereiro",585.77
5555,"Março",429.61
5555,"Abril",612.39
5555,"Maio",157.1
5555,"Junho",995.79
5555,"Julho",765.07
5555,"Agosto",136.75
5555,"Setembro",695.78
5555,"Outubro",294.82
5555,"Novembro",349.49
5555,"Dezembro",457.1
6497,"Janeiro",687.67
6497,"Fevereiro",865.35
6497,"Março",429.84
6497,"Abril",723.39
6497,"Maio",436.07
6497,"Junho",809.5
6497,"Julho",427.89
6497,"Agosto",645.86
6497,"Setembro",19.11
6497,"Outubro",780.06
6497,"Novembro",543.37
6497,"Dezembro",509.64
3686,"Janeiro",582.83
3686,"Fevereiro",1161.93
3686,"Março",69.26
3686,"Abril",526.99
3686,"Maio",373.81
3686,"Junho",159.83
3686,"Julho",867.54
3686,"Agosto",384
3686,"Setembro",470.32
3686,"Outubro",688.55
3686,"Novembro",3.95
3686,"Dezembro",973.73
156,"Janeiro",130.15
156,"Fevereiro",250.03
156,"Março",243.7
156,"Abril",914.34
156,"Maio",560.96
156,"Junho",1160.89
156,"Julho",268.59
156,"Agosto",873.13
156,"Setembro",844.65
156,"Outubro",83.82
156,"Novembro",928.65
156,"Dezembro",701.68
9919,"Janeiro",276.4
9919,"Fevereiro",659.56
9919,"Março",648.44
9919,"Abril",344.4
9919,"Maio",763.68
9919,"Junho",1005.07
9919,"Julho",42.88
9919,"Agosto",853.43
9919,"Setembro",1020.23
9919,"Outubro",787.02
9919,"Novembro",1002.58
9919,"Dezembro",190.37
6365,"Janeiro",939.93
6365,"Fevereiro",1001.64
6365,"Março",1352.17
6365,"Abril",750.27
6365,"Maio",582.62
6365,"Junho",855.95
6365,"Julho",186.96
6365,"Agosto",884.13
6365,"Setembro",105.54
6365,"Outubro",551.89
6365,"Novembro",767.13
6365,"Dezembro",1149.52
9008,"Janeiro",286.48
9008,"Fevereiro",623.34
9008,"Março",60.86
9008,"Abril",511.69
9008,"Maio",905.37
9008,"Junho",794.02
9008,"Julho",830.56
9008,"Agosto",661.02
9008,"Setembro",723.92
9008,"Outubro",608.98
9008,"Novembro",473.58
9008,"Dezembro",332.84
6239,"Janeiro",456.62
6239,"Fevereiro",522.12
6239,"Março",581.99
6239,"Abril",261.76
6239,"Maio",619.48
6239,"Junho",169.21
6239,"Julho",204.47
6239,"Agosto",350.42
6239,"Setembro",647.97
6239,"Outubro",287.88
6239,"Novembro",94.68
6239,"Dezembro",696.22
2036,"Janeiro",782.39
2036,"Fevereiro",668.94
2036,"Março",754.55
2036,"Abril",1179.67
2036,"Maio",1352.66
2036,"Junho",922.5
2036,"Julho",1066.48
2036,"Agosto",86.15
2036,"Setembro",941.23
2036,"Outubro",1333.15
2036,"Novembro",284.84
2036,"Dezembro",731.33
7755,"Janeiro",503.24
7755,"Fevereiro",96.3
7755,"Março",794.54
7755,"Abril",515.88
7755,"Maio",132.97
7755,"Junho",204.3
7755,"Julho",874.08
7755,"Agosto",245.55
7755,"Setembro",847.17
7755,"Outubro",567.44
7755,"Novembro",641.15
7755,"Dezembro",848.84
7354,"Janeiro",109.77
7354,"Fevereiro",702.19
7354,"Março",710.18
7354,"Abril",1014.74
7354,"Maio",20.08
7354,"Junho",770.33
7354,"Julho",944.5
7354,"Agosto",805.26
7354,"Setembro",454.61
7354,"Outubro",489.52
7354,"Novembro",1215.7
7354,"Dezembro",708.31
981,"Janeiro",41.41
981,"Fevereiro",411.52
981,"Março",579.58
981,"Abril",98.32
981,"Maio",20.01
981,"Junho",113.22
981,"Julho",410.72
981,"Agosto",764.56
981,"Setembro",1258.89
981,"Outubro",558.39
981,"Novembro",22.67
981,"Dezembro",106.48
1093,"Janeiro",651.64
1093,"Fevereiro",530.79
1093,"Março",190.37
1093,"Abril",313.73
1093,"Maio",183.92
1093,"Junho",14.63
1093,"Julho",399.9
1093,"Agosto",246.3
1093,"Setembro",1150.04
1093,"Outubro",577.57
1093,"Novembro",1257.57
1093,"Dezembro",80.57
346,"Janeiro",1131.64
346,"Fevereiro",276.29
346,"Março",250.9
346,"Abril",931.46
346,"Maio",240.6
346,"Junho",1202.79
346,"Julho",248.83
346,"Agosto",59.01
346,"Setembro",719.72
346,"Outubro",468.25
346,"Novembro",84.97
346,"Dezembro",587.19
2247,"Janeiro",18.54
2247,"Fevereiro",200.92
2247,"Março",404.96
2247,"Abril",636.24
2247,"Maio",509.2
2247,"Junho",834.84
2247,"Julho",307.26
2247,"Agosto",734.44
2247,"Setembro",343.84
2247,"Outubro",193.38
2247,"Novembro",161.21
2247,"Dezembro",1108.48
2009,"Janeiro",363.44
2009,"Fevereiro",617.81
2009,"Março",1050.06
2009,"Abril",571.07
2009,"Maio",745.13
2009,"Junho",506.03
2009,"Julho",867.44
2009,"Agosto",40.39
2009,"Setembro",639.72
2009,"Outubro",792.65
2009,"Novembro",356.03
2009,"Dezembro",1042.48
1150,"Janeiro",951.2
1150,"Fevereiro",363.05
1150,"Março",1079.08
1150,"Abril",1197.5
1150,"Maio",266.44
1150,"Junho",512.91
1150,"Julho",734.72
1150,"Agosto",86.8
1150,"Setembro",914.19
1150,"Outubro",1103.69
1150,"Novembro",939.34
1150,"Dezembro",565.76
2664,"Janeiro",1256.63
2664,"Fevereiro",84.47
2664,"Março",1271.44
2664,"Abril",260.52
2664,"Maio",776.23
2664,"Junho",292.07
2664,"Julho",242.32
2664,"Agosto",956.35
2664,"Setembro",937.72
2664,"Outubro",272.48
2664,"Novembro",1175
2664,"Dezembro",397
5836,"Janeiro",1417.5
5836,"Fevereiro",214.08
5836,"Março",194.64
5836,"Abril",1101.94
5836,"Maio",323.4
5836,"Junho",51.68
5836,"Julho",725.08
5836,"Agosto",915.02
5836,"Setembro",239.33
5836,"Outubro",639.61
5836,"Novembro",915.07
5836,"Dezembro",647.8
3706,"Janeiro",330.55
3706,"Fevereiro",541.87
3706,"Março",24.5
3706,"Abril",79.81
3706,"Maio",804.78
3706,"Junho",561.37
3706,"Julho",1446.53
3706,"Agosto",719.86
3706,"Setembro",509.54
3706,"Outubro",286
3706,"Novembro",179.62
3706,"Dezembro",356.08
7246,"Janeiro",226.35
7246,"Fevereiro",191.34
7246,"Março",549.98
7246,"Abril",1019.1
7246,"Maio",137.09
7246,"Junho",775.67
7246,"Julho",672.41
7246,"Agosto",847.7
7246,"Setembro",826.84
7246,"Outubro",355.31
7246,"Novembro",1336.01
7246,"Dezembro",782.3
5318,"Janeiro",763.78
5318,"Fevereiro",896.7
5318,"Março",484.8
5318,"Abril",853.54
5318,"Maio",818.57
5318,"Junho",813.17
5318,"Julho",66.34
5318,"Agosto",288.21
5318,"Setembro",144.09
5318,"Outubro",574.01
5318,"Novembro",1188.58
5318,"Dezembro",65.05
7677,"Janeiro",857.31
7677,"Fevereiro",184.94
7677,"Março",725.6
7677,"Abril",20.79
7677,"Maio",533.14
7677,"Junho",1100.49
7677,"Julho",523.31
7677,"Agosto",138.55
7677,"Setembro",1486.29
7677,"Outubro",240.82
7677,"Novembro",797.94
7677,"Dezembro",712.4
5351,"Janeiro",1179.35
5351,"Fevereiro",634.87
5351,"Março",954.35
5351,"Abril",530.87
5351,"Maio",256.45
5351,"Junho",65.13
5351,"Julho",661.5
5351,"Agosto",724.32
5351,"Setembro",925.02
5351,"Outubro",507.22
5351,"Novembro",166.68
5351,"Dezembro",866.57
3429,"Janeiro",538.55
3429,"Fevereiro",48.01
3429,"Março",499.11
3429,"Abril",300.65
3429,"Maio",144.57
3429,"Junho",1113.33
3429,"Julho",1175.19
3429,"Agosto",835.35
3429,"Setembro",110.65
3429,"Outubro",1210.46
3429,"Novembro",595.17
3429,"Dezembro",1144.06
7682,"Janeiro",357.93
7682,"Fevereiro",311.93
7682,"Março",511.08
7682,"Abril",75.31
7682,"Maio",107.95
7682,"Junho",637.42
7682,"Julho",260.21
7682,"Agosto",658.84
7682,"Setembro",1061.16
7682,"Outubro",844.04
7682,"Novembro",170.16
7682,"Dezembro",332.96
730,"Janeiro",102.08
730,"Fevereiro",929.76
730,"Março",227.67
730,"Abril",731.02
730,"Maio",255.61
730,"Junho",575.39
730,"Julho",623.96
730,"Agosto",1150.22
730,"Setembro",806.49
730,"Outubro",1361.11
730,"Novembro",389.9
730,"Dezembro",428.19
332,"Janeiro",196.64
332,"Fevereiro",745.51
332,"Março",753.68
332,"Abril",910.09
332,"Maio",217.77
332,"Junho",522.53
332,"Julho",807.88
332,"Agosto",872.71
332,"Setembro",1049.07
332,"Outubro",1232.88
332,"Novembro",203.3
332,"Dezembro",827.6
6422,"Janeiro",597
6422,"Fevereiro",561.33
6422,"Março",7.42
6422,"Abril",586.09
6422,"Maio",498.95
6422,"Junho",66.29
6422,"Julho",850.69
6422,"Agosto",595.44
6422,"Setembro",1214.46
6422,"Outubro",569.9
6422,"Novembro",1045.47
6422,"Dezembro",536.63
8198,"Janeiro",617.63
8198,"Fevereiro",856.11
8198,"Março",1280.92
8198,"Abril",612.87
